MediaHistogramaR,MediaHistogramaG,MediaHistogramaB,ValorMedioR,ValorMedioG,ValorMedioB,DesvioPadraoR,DesvioPadraoG,DesvioPadraoB,VarianciaR,VarianciaG,VarianciaB,Status
6.19848E+15,2.14528E+16,3.34474E+15,115130461923,146862047441,106804411153,195986529999,141962866182,129562268677,384107199412,201534553745,167863814648,0
9.27427E+15,1.18958E+16,2.6663E+16,225755162242,543972468043,201474926254,211379798964,767281898842,104229247844,446814194099,588721512291,108637361062,1
4.56911E+15,1624864,2.11439E+15,145896189225,201127463863,143701708279,432435695348,886056790508,100030959596,187000630611,785096636005,100061928778,1
8.90414E+15,1.44933E+16,3.11827E+15,211727576602,861515320334,200555988858,27964639281,135935086835,168044432312,782021050116,184783478329,282389312312,1
4.84199E+15,1.7762E+16,2.69831E+15,110470057034,160259030418,111557509506,230092363831,108318411566,99838621853,529424958932,117328782842,99677504135,0
4.73573E+15,1.69602E+15,2.45391E+15,119832733813,163928057554,110026079137,21938904877,712588411781,692136000873,481315547203,507782244604,479052243705,0
7.03825E+15,1.56319E+16,2.51912E+16,181899631676,135227440147,118798342541,175357057435,566221531102,58990070098,307500975923,320606822284,347982837017,0
6.54115E+15,1.46136E+16,2.6062E+16,154147079038,124902405498,143511340206,317948376484,10842583371,129325309313,101091170109,117561614158,167250356289,1
5.50331E+15,1.57252E+16,2.57276E+16,132233984799,127297502714,116973941368,264758320187,948826100248,105004321301,700969681081,900270968512,110259074919,0
5.80911E+15,1.38002E+16,2.33862E+16,162637777778,122293333333,128838888889,20744153542,558561151531,594332936063,430319906173,31199056,353231638889,0
4.62095E+15,1740925,2.76149E+16,112344604317,124775539568,998856115108,166078323928,488516088113,462930677564,275820096786,238647968345,21430481223,0
7.73021E+15,1.57577E+16,3.11481E+16,150387267905,111189086775,141948844259,443332663364,195369359054,233205662324,196543850406,38169186457,543848809397,1
8.44557E+15,2.01357E+16,2.77395E+16,185986570743,156185611511,145740527578,141894618238,682113750298,696444273018,201340826849,465279168345,48503462542,0
676625,1.5906E+16,2.40333E+15,217431643625,196383256528,208856374808,413877492531,16633375349,17583600718,171294578824,276669175499,309183014209,1
8.55402E+15,1.67811E+16,2.69094E+15,22083171521,187558791802,224656957929,221730895036,586293907394,820558902591,491645898137,343740545847,673316912621,1
7.71292E+15,1.6089E+15,2.61228E+16,183857807309,162994019934,147194684385,137824475683,579774909926,647638755384,189955860973,336138946179,419435957475,0
8.46476E+15,1.56742E+16,2509.0,23327721519,195075949367,233939240506,203047132358,60208424912,627875054087,412281379587,362505443038,394227083544,1
847469387755102,1.63865E+16,2.69533E+16,24057093254,173323412698,238138888889,183804030045,114399699952,999828540856,337839214607,130872913492,999657111111,1
6.08862E+15,1.45229E+16,2.28171E+16,176945790081,149025374856,137190311419,20021627641,653153459574,615725262285,400865573395,426609441753,379117598616,0
7.32058E+15,1.50998E+15,2.36144E+15,194053145336,166651843818,157494577007,198257702725,61798644149,684630172345,393061166896,381907241866,468718472885,0
8.43304E+15,1.98574E+15,3.13931E+15,171991389914,153966174662,142205207052,191861238123,145025839726,151657495289,368107346941,210324941882,229999958774,1
6.93739E+15,1.29592E+15,2.31241E+15,21754025974,17294025974,208453246753,302075773574,108514941457,100048229214,912497729803,117754925195,100096481688,1
7.69855E+15,1.23199E+16,2.53805E+15,217206746464,157279651795,217155603917,299499168121,172361745451,103658031461,896997517053,297085712949,107449874864,1
9.02707E+15,1.63906E+16,2.60794E+15,202553532009,164966887417,165802428256,239859898331,121716145734,188706737275,575327708275,148148201325,356102326932,1
9.93802E+15,1.01455E+16,2.10603E+15,23945105649,114769297111,299422164726,195651540853,11212771806,157179650623,382795254382,125726251574,247054425701,0
105796992481203,204844375,3.52489E+15,191718083183,151570524412,151489692586,201435602213,153696486475,220111469771,405763018387,236226099548,484490591248,1
9.20194E+15,1.80913E+16,3.20016E+16,227221910112,175731390449,220348314607,31953627702,173030792453,212806260996,102103432332,299396551369,452865047191,1
1.03402E+16,2.3261E+16,3.58758E+16,179627083333,153917269737,142315405702,16721170891,240614549852,236491109156,279597555967,578953616003,5592804471,0
893.5,182625,28866125,180074021352,143659786477,135434400949,177883357449,136455418867,133033740527,316424888574,186200813381,176979761186,0
6.84703E+15,1.53404E+16,2.43768E+15,187104417671,152670682731,147186746988,170203970643,566565074758,601129990152,289693916227,320995983936,36135726506,0
7.69697E+15,1.57852E+16,257770802919708,192335962145,168900630915,164329652997,21916404126,911334998502,889459501634,480328769816,830531479495,791138205047,0
7.44717E+15,1.51822E+16,2.46644E+15,238820528967,175214735516,238799748111,238496794696,129594975797,101798935156,568807210803,167948577519,10363023199,1
7.66993E+15,1.67297E+16,2.75122E+15,188076841547,164691573927,160682034976,227590528699,102597879901,113402875668,517974487533,105263249603,128602122099,0
7.11319E+15,1.55367E+16,2.42764E+16,180101080737,155699936427,141033057851,188862646007,771421006969,783890477676,356690990568,595090369994,614484280992,0
1.09804E+16,2.12468E+15,3.81692E+15,193317946374,166500761731,153508836076,199848641916,20304632467,239553219296,399394796758,412278099619,573857448751,1
7.43382E+15,1.38214E+16,2410272,239489334195,141226244344,23594893342,223707170485,123663285355,107596513221,500448981263,152926081448,115770096574,1
7.62085E+15,17669296875,2.64102E+16,185165711009,164408830275,154083715596,207229860289,883681788889,110047615945,429442149953,780893504014,121104777752,1
1.10724E+16,1.83556E+16,3.8121E+16,201420647149,171867928681,174685670262,25825985781,2364743698,255563947714,666981541558,559201275721,653129313713,1
718077519379845,1.35423E+16,2.24321E+16,217944728762,188348004094,210116683726,316916601939,14074429575,122769568626,100436132585,198089567861,150723669806,1
1.07892E+16,1.85995E+16,3.54706E+16,231896532438,180320190157,223776565996,226034640604,211443902307,175019669644,510916587529,447085238227,306318847623,1
908.7,1.06836E+16,2.78299E+16,236890080429,88408847185,234253351206,181968306831,137488555946,536431837815,33112464691,189031030161,287759116622,1
7.20861E+15,1.48144E+15,2.40079E+16,193907907908,167228228228,156836836837,208577701134,765586026495,739243129427,435046574102,586121963964,546480404404,0
916625,1.92325E+16,3.16462E+16,198491295938,173258027079,171082011605,258790525221,153591174744,164952920967,669725359442,235902489594,272094661354,1
8.95895E+15,1.90815E+15,306465625,195966328167,181595938001,180096205238,284937837574,141830833359,154257793419,811895712814,201159852913,237954668306,1
9.26708E+15,2.15966E+16,3.2421E+16,180733293645,160293644888,141561244233,142073919821,129807227789,112906445697,201849986934,168499163864,1274786548,0
8.49421E+15,1.39899E+16,2.5278E+15,221979310345,179589655172,214784137931,285531733765,156337610473,138319103351,815283709869,244414484483,191321743517,1
7.79471E+15,1.73247E+16,2.59237E+15,186617858857,157710993759,14514162266,140397524856,659589279964,674052832733,197114649856,435058018243,454347221315,0
8.01795E+15,1.86368E+16,2.5353E+15,188359730413,175546756529,15051558551,138213232546,541354001567,495510304301,191028976507,293064155013,245530461668,0
8.56991E+15,1.70261E+16,2.81031E+16,22599925816,187566023739,21578189911,283849256716,116757060767,139188429057,805704005384,136322112389,193734187834,1
103461,1.75946E+16,3.20504E+16,236914564413,167205179953,237336360579,189444129892,194604749177,113966207247,358890783505,378710084023,129882963942,1
7.98514E+15,1.52445E+15,241318115942029,191845476381,161353082466,153985588471,199910143334,803079878115,870928091516,399640654077,644937290633,758515740592,0
739.4,1.52176E+16,2.34699E+15,176882926829,157270066519,147574279379,320021555031,2554091723,236581387861,102413795684,652338452949,55970753082,1
6.98907E+15,1196935,2.32759E+16,213392226148,165446407538,199594817432,340909610639,137938747694,116795060563,116219362626,190270981154,13641086172,1
104263125,2.30469E+16,3.81694E+15,190588929521,168517619681,16451462766,266264559296,22941076985,277156719434,70896815537,526293013231,768158471277,1
8.82838E+15,1.80735E+16,2.88215E+16,190343344156,15048336039,14469724026,140314398086,81485785127,720358342239,196881303102,663993317776,518916141234,0
9851953125,2.02367E+16,3.26416E+15,22946595092,18684601227,225597852761,262666320114,198389432636,190299022198,689935957225,393583669816,362137178497,1
9.61326E+15,1.01009E+16,2.16835E+16,234627395316,130149041874,583151171043,217749209919,710570677,871650209663,474147184202,504910687012,759774088006,0
7.8001E+15,1.30072E+16,224895,232975215517,13711637931,230469827586,233037113635,13774888134,903032200518,543062963316,189747543103,815467155172,1
9.02211E+15,1.74697E+16,2.82115E+15,236341159208,187058694057,23516947909,19521276482,843853840707,873301694909,381080235487,712089304475,76265585033,1
7.74795E+15,1.59611E+16,2.4648E+16,220697718631,202877376426,209011406844,316609274879,129729841654,128261602326,10024143294,168298318156,164510386312,1
8.73566E+15,1.67994E+16,2.72047E+16,236744221296,162690791967,231875331565,244486481452,213905579316,157030251356,597736396125,457555968624,246584998408,1
7.41473E+15,1.2003E+16,2.32794E+15,210717546362,120475035663,199392296719,279618670991,896505891294,83208480241,781866011669,803722813124,692365118402,1
7.74567E+15,1.78283E+16,2.81738E+16,178438696538,139780855397,140427291242,208875616992,109580020999,1065415774,436290233739,12007781002,113511077149,0
6.91538E+15,1.60724E+16,2.65978E+15,180223330775,167993860322,150435917114,163927246171,732047779098,712897186892,268721420372,535893950883,508222399079,0
7.24146E+15,2.03427E+16,3.71838E+15,113016391222,128039826605,133336087781,345901204307,22439180669,301391658249,119647643141,503516829098,908369316622,1
3.4399E+15,1.33337E+16,2.31153E+16,957400275103,106217331499,112519944979,184409487384,506809295123,462903295298,340068590371,256855661623,214279460798,0
460078431372549,1.77087E+15,2.95802E+15,965532133676,120968123393,120170694087,169725431138,846785701137,764164464996,288067219751,71704602365,583947329563,0
3.46667E+15,123024064171123,2.00067E+16,100260798696,141170334148,128420537897,322999207008,135150782468,123387398159,104328487728,182657340016,152244500244,0
4.14304E+16,1.73354E+16,2.79641E+15,883013910355,132417825863,123575991757,196252983943,937991547523,867419184256,385152337066,879828143225,752416041216,0
3.6722E+15,1.58774E+16,230396875,974979536153,188840381992,137354706685,178994175875,600463424942,480074761117,320389149973,360556324693,230471776262,0
5.75108E+15,2.15289E+16,3.48213E+15,102980069394,15328201404,133102073751,191284481603,237977338436,204161207792,36589752902,566332136093,41681798767,0
6.55738E+15,1.41769E+16,2.8524E+16,172211424332,140896142433,212385014837,40642181316,146037921785,124740898558,165178690213,213270745994,15560291773,1
3684375,1.50727E+16,2.40706E+16,887062211982,124743087558,119881336406,153552437195,484763559403,449338155123,235783509684,234995708525,20190477765,0
4.53479E+15,1.77419E+16,2.88442E+16,100398224477,131125554851,121419784401,163862291781,755345709023,652463104495,268508506676,57054714014,425708102727,0
5.74385E+15,2096.9,3.33303E+16,965767782202,128851716346,123955235123,185572901939,194554405376,179628432544,344373019341,378514166512,322663737781,0
5.03068E+15,2.10684E+16,3.24161E+16,912097501735,130257807078,128078244275,180331707818,14749091154,140923018412,325195248446,217535689868,198592971183,0
4.56302E+15,1.83531E+16,3.11178E+15,896083086053,108391691395,113001854599,176510477271,907625679389,856760754661,311559485863,823784373887,734038990727,0
4.53863E+15,1.47487E+16,2.43135E+16,126081578947,128854385965,155271052632,393125288403,747697684944,14918670332,154547492382,55905182807,222566724474,1
4.06676E+15,1.44947E+16,2.37341E+15,106744994731,141839831401,125974710221,198353679479,63604532415,6301280767,393441821628,404553654373,397061393045,0
4.06539E+16,1.69082E+16,2.86086E+16,911302013423,126248322148,123075838926,14861660528,697264742265,565123376088,220868953651,486178120805,319364430201,0
3.92649E+16,1.77912E+16,2.96095E+16,817107535322,127118131868,120846938776,17915857597,104933094985,956005390216,320977953435,110109544231,913946306122,0
6.94289E+15,2.20875E+15,3.8132E+16,114537930544,134628736123,133288001708,291564348484,355387846111,403215617965,85009769307,126300521164,162582834571,1
4.71779E+16,1.9727E+16,3.22788E+15,895332120109,116306642402,114809220503,165351677434,103803611909,90784965699,273411772304,107751898453,824190999697,0
6.71088E+15,2.53783E+16,3.86795E+15,103454121245,13487067681,124850599953,177430750794,279039701335,279899495995,314816713272,778631549212,783437278582,0
3.91615E+16,1.53317E+16,2.27001E+16,105593199757,168142076503,136964784457,237343300664,109805498683,942316272543,563318423702,12057247541,887959957498,0
4.57942E+16,1.80333E+15,2.83593E+16,102455412692,141981750311,137650352551,2455689402,132650035696,143459619657,603041043909,175960319701,20580662472,0
3.52833E+15,1.30898E+16,2.3217E+16,931737891738,105138176638,112756410256,163507145318,446210260826,43637065226,267345865699,199103596866,190419346154,0
5.3548E+15,2.50825E+15,3876484375,864087172625,139408271204,123329191359,150045692556,212758294936,180937154765,225137098546,45266092064,327382539744,0
4.29968E+16,1.54637E+15,2.37525E+15,105585763293,149930960549,13302186964,236883699539,126913824489,11710217268,561138871073,161071188465,137129188465,0
4.35503E+15,2.1332E+15,3.01464E+16,924569423369,163363239757,132611153263,223384786882,145683403168,155294071496,499007630104,212236539586,241162486419,0
3.05708E+15,1.15208E+16,1.81318E+16,105921232877,143936073059,125198630137,353451598585,117419351901,110630259801,124928032542,137873042009,122390543836,0
3.61482E+15,1.45259E+16,2.58106E+15,865339147287,94976744186,106543604651,144604785169,499727367532,454576767764,209105438938,24972744186,206640037791,0
4.11145E+16,1.47581E+16,2.53043E+16,103684615385,136771794872,123942307692,137131985545,449901521988,388788379258,188051814596,202411379487,151156403846,0
4.43633E+15,1.78381E+16,2.78103E+16,965945343001,141049265663,127310652538,25541929481,21756304706,199406817828,652390161612,47333679446,397630789961,0
